,업종명,인허가일자,업소명,소재지(도로명),addr,영업장면적(건물내_외부),업태명,담당부서,데이터기준일자,latitude,longitude
840,일반음식점,2004-04-01,상도곱창,서울특별시 동작구 상도로 357 (상도동),서울특별시 동작구 상도동 488,27.13,한식,보건행정과,2024-08-19,37.4969421,126.9535391
841,일반음식점,2004-04-22,고기스토리,서울특별시 동작구 흑석로8길 4 (흑석동),서울특별시 동작구 흑석동 223-46,88.8,한식,보건행정과,2024-08-19,37.5069596,126.9593746
842,일반음식점,2004-04-23,호프광장,"서울특별시 동작구 동작대로27가길 20, 2층 (사당동)",서울특별시 동작구 사당동 137-15,67.28,분식,보건행정과,2024-08-19,37.4867215,126.9810174
843,일반음식점,2004-04-23,신촌찌개집(신대방삼거리점),"서울특별시 동작구 보라매로 94 (신대방동,외2필지)",서울특별시 동작구 신대방동 345-7,53.48,한식,보건행정과,2024-08-19,37.4975634,126.9282359
844,일반음식점,2004-04-28,리얼후라이(흑석본점),서울특별시 동작구 흑석로 115 (흑석동),서울특별시 동작구 흑석동 180-4,34.85,분식,보건행정과,2024-08-19,37.5087866,126.9614094
845,일반음식점,2004-04-30,숭실동아리,서울특별시 동작구 상도로 357 (상도동),서울특별시 동작구 상도동 488,26.5,한식,보건행정과,2024-08-19,37.4969421,126.9535391
846,일반음식점,2004-05-03,용마골,서울특별시 동작구 등용로 17 (상도동),서울특별시 동작구 상도동 363-111,83.34,한식,보건행정과,2024-08-19,37.5054204,126.9365453
847,일반음식점,2004-05-03,엉터리생고기,서울특별시 동작구 상도로34길 8-3 (상도동),서울특별시 동작구 상도동 29-13,87.84,한식,보건행정과,2024-08-19,37.5044223,126.945666
848,일반음식점,2004-05-03,이필배의 진짜루명태촌,서울특별시 동작구 상도로62길 45 (상도동),서울특별시 동작구 상도동 490,93.0,한식,보건행정과,2024-08-19,37.4962272,126.9530036
849,일반음식점,2004-05-04,사당양꼬치,서울특별시 동작구 사당로30길 163 (사당동),서울특별시 동작구 사당동 1042-6,65.57,경양식,보건행정과,2024-08-19,37.4774993,126.9807794
850,일반음식점,2004-05-06,김밥천국,서울특별시 동작구 흑석로 6 (상도1동),서울특별시 동작구 상도1동 645-1,63.8,한식,보건행정과,2024-08-19,37.5046776,126.9513306
851,일반음식점,2004-05-11,메가엠지씨커피 노량진점,서울특별시 동작구 노량진로16길 14 (노량진동),서울특별시 동작구 노량진동 97-1,27.13,기타,보건행정과,2024-08-19,37.5129794,126.9435991
852,일반음식점,2004-05-17,꿈꾸는 포장마차,서울특별시 동작구 동작대로7길 35 (사당동),서울특별시 동작구 사당동 1032-13,34.2,호프/통닭,보건행정과,2024-08-19,37.4790152,126.9801253
853,일반음식점,2004-05-24,팔공티 중앙대점,서울특별시 동작구 흑석로 97 (흑석동),서울특별시 동작구 흑석동 190-58,10.08,분식,보건행정과,2024-08-19,37.5076334,126.9603275
854,일반음식점,2004-05-25,청춘싸롱(사당1호점),서울특별시 동작구 동작대로1길 42 (사당동),서울특별시 동작구 사당동 1039-23,104.5,한식,보건행정과,2024-08-19,37.4774354,126.9790406
855,일반음식점,2004-05-31,고기사랑 정육식당,서울특별시 동작구 현충로 100-1 (흑석동),서울특별시 동작구 흑석동 9-89,99.3,한식,보건행정과,2024-08-19,37.5076442,126.9647375
856,일반음식점,2004-06-04,본죽&비빔밥cafe 중앙대점,서울특별시 동작구 흑석로 91 (흑석동),서울특별시 동작구 흑석동 190-51,47.92,한식,보건행정과,2024-08-19,37.5074046,126.9597213
857,일반음식점,2004-06-08,김밥천국 3동점,"서울특별시 동작구 사당로23길 164, 1층동 101호 (사당동)",서울특별시 동작구 사당동 173-28,37.32,분식,보건행정과,2024-08-19,37.4896318,126.971539
858,일반음식점,2004-06-16,본죽대림점,서울특별시 동작구 시흥대로 658 (신대방동),서울특별시 동작구 신대방동 607-5,26.5,한식,보건행정과,2024-08-19,37.490357,126.9081079
859,일반음식점,2004-06-25,와우치킨바베큐,"서울특별시 동작구 대림로 29, 1층 (신대방동)",서울특별시 동작구 신대방동 694-14,79.0,한식,보건행정과,2024-08-19,37.4869527,126.9098606
860,일반음식점,2004-06-26,노다지,"서울특별시 동작구 상도로 304, 1층 (상도동)",서울특별시 동작구 상도동 159-25,92.16,한식,보건행정과,2024-08-19,37.5006111,126.9494576
861,일반음식점,2004-07-07,그린비,서울특별시 동작구 사당로 297-6 (사당동),서울특별시 동작구 사당동 144-13,60.53,호프/통닭,보건행정과,2024-08-19,37.4853092,126.9803957
862,일반음식점,2004-07-23,Bloom (블룸),서울특별시 동작구 흑석로 97 (흑석동),서울특별시 동작구 흑석동 190-57,41.09,경양식,보건행정과,2024-08-19,37.5076596,126.9603837
863,일반음식점,2004-07-26,스시준,서울특별시 동작구 만양로14길 20 (노량진동),서울특별시 동작구 노량진동 211-47,42.2,일식,보건행정과,2024-08-19,37.5116701,126.9454556
864,일반음식점,2004-08-09,수제한식당,서울특별시 동작구 장승배기로1길 20 (상도동),서울특별시 동작구 상도동 204-8,43.0,호프/통닭,보건행정과,2024-08-19,37.5003919,126.9418255
865,일반음식점,2004-08-11,달비촌 대구막창,서울특별시 동작구 동작대로1길 52 (사당동),서울특별시 동작구 사당동 1039-15,26.7,한식,보건행정과,2024-08-19,37.4774226,126.9785465
866,일반음식점,2004-08-17,뉴욕샌드위치남성역점,서울특별시 동작구 사당로 206 (사당동),서울특별시 동작구 사당동 250-3,59.4,기타,보건행정과,2024-08-19,37.484573,126.9707463
867,일반음식점,2004-08-20,청담,서울특별시 동작구 동작대로27길 11 (사당동),서울특별시 동작구 사당동 139-43,71.1,호프/통닭,보건행정과,2024-08-19,37.4874677,126.9812272
868,일반음식점,2004-09-01,에스푸드,서울특별시 동작구 사당로27길 62 (사당동),서울특별시 동작구 사당동 161-71,40.1,한식,보건행정과,2024-08-19,37.4863921,126.9765267
869,일반음식점,2004-09-02,장성식당,"서울특별시 동작구 장승배기로 113 (노량진동,장성그랜드사우나 지하2층)",서울특별시 동작구 노량진동 312-6 장성그랜드사우나 지하,67.0,한식,보건행정과,2024-08-19,37.5078315,126.9395747
870,일반음식점,2004-09-03,탈렌트,서울특별시 동작구 상도로 161 (상도동),서울특별시 동작구 상도동 366-20,27.39,기타,보건행정과,2024-08-19,37.503769,126.9368541
871,일반음식점,2004-09-09,맛수다,"서울특별시 동작구 시흥대로 658, 101호 (신대방동,2층)",서울특별시 동작구 신대방동 607-5,227.09,기타,보건행정과,2024-08-19,37.490357,126.9081079
872,일반음식점,2004-09-14,일이삼식당,"서울특별시 동작구 흑석로13마길 65-3, 1층 (흑석동)",서울특별시 동작구 흑석동 190-22,30.0,한식,보건행정과,2024-08-19,37.5074816,126.9590784
873,일반음식점,2004-09-15,콜라보김밥앤토니버거,"서울특별시 동작구 보라매로5가길 16, 101동 1층 3호 (신대방동, 아카데미타워)",서울특별시 동작구 신대방동 395-69,44.8,분식,보건행정과,2024-08-19,37.4913311,126.924105
874,일반음식점,2004-09-23,장독대,서울특별시 동작구 흑석로 112 (흑석동),서울특별시 동작구 흑석동 182-5,96.2,기타,보건행정과,2024-08-19,37.5083591,126.9616539
875,일반음식점,2004-10-04,김밥매니아,서울특별시 동작구 흑석로 24-1 (상도동),서울특별시 동작구 상도동 7-88,30.3,분식,보건행정과,2024-08-19,37.5048615,126.9533645
876,일반음식점,2004-10-07,미소야,서울특별시 동작구 흑석로 111 (흑석동),서울특별시 동작구 흑석동 181-11,36.18,한식,보건행정과,2024-08-19,37.5085631,126.9612098
877,일반음식점,2004-10-07,교촌치킨,서울특별시 동작구 흑석로 116 (흑석동),서울특별시 동작구 흑석동 180-6,96.9,호프/통닭,보건행정과,2024-08-19,37.508694,126.961666
878,일반음식점,2004-10-15,남도홍어,"서울특별시 동작구 상도로 140, 1층 (상도동)",서울특별시 동작구 상도동 192-45,33.92,한식,보건행정과,2024-08-19,37.5022975,126.9352033
879,일반음식점,2004-10-21,네네치킨(대방점),"서울특별시 동작구 노량진로 40, 현대아파트현대종합상가 가동 106-1호 (대방동)",서울특별시 동작구 대방동 502 현대아파트현대종합상가,22.42,통닭(치킨),보건행정과,2024-08-19,37.5126942,126.930775
880,일반음식점,2004-10-29,옥이네 손두부,"서울특별시 동작구 사당로 224-1 (사당동,2층)",서울특별시 동작구 사당동 265-32,67.0,한식,보건행정과,2024-08-19,37.4836366,126.9726811
881,일반음식점,2004-11-01,바닷가,서울특별시 동작구 동작대로13길 8 (사당동),서울특별시 동작구 사당동 1008-7,48.9,한식,보건행정과,2024-08-19,37.4818452,126.9809732
882,일반음식점,2004-11-01,미드나잇키친,"서울특별시 동작구 동작대로27다길 26, 1층동 103호 (사당동,이수프라자)",서울특별시 동작구 사당동 138-3 이수프라자,49.5,정종/대포집/소주방,보건행정과,2024-08-19,37.4863519,126.9802325
883,일반음식점,2004-11-05,화성호프,"서울특별시 동작구 동작대로25길 51, 1층 (사당동)",서울특별시 동작구 사당동 148-21,26.29,호프/통닭,보건행정과,2024-08-19,37.4850467,126.9798842
884,일반음식점,2004-11-08,성대생우동짜장,서울특별시 동작구 상도로 103 (상도동),서울특별시 동작구 상도동 343-1,26.73,기타,보건행정과,2024-08-19,37.5006833,126.9318048
885,일반음식점,2004-11-11,김밥천국,서울특별시 동작구 동작대로 43 (사당동),서울특별시 동작구 사당동 1030-20,25.73,분식,보건행정과,2024-08-19,37.4803477,126.9813344
886,일반음식점,2004-11-12,봉구비어,서울특별시 동작구 상도로62길 37 (상도동),서울특별시 동작구 상도동 492-13,40.3,한식,보건행정과,2024-08-19,37.4958907,126.9533031
887,일반음식점,2004-11-15,정아니의 불타는 여고 24시 떡볶이,서울특별시 동작구 여의대방로36길 10 (대방동),서울특별시 동작구 대방동 386-28,41.42,분식,보건행정과,2024-08-19,37.5042453,126.9230481
888,일반음식점,2004-11-17,여수수산,서울특별시 동작구 장승배기로 130 (노량진동),서울특별시 동작구 노량진동 231-106,47.85,일식,보건행정과,2024-08-19,37.5091843,126.9403538
889,일반음식점,2004-11-22,기꾸스시,서울특별시 동작구 흑석로 90 (흑석동),서울특별시 동작구 흑석동 223-5,29.75,한식,보건행정과,2024-08-19,37.5071794,126.9597098
890,일반음식점,2004-11-23,영광족발,서울특별시 동작구 국사봉1길 24 (상도동),서울특별시 동작구 상도동 322-15,29.64,한식,보건행정과,2024-08-19,37.4988637,126.9298382
891,일반음식점,2004-11-24,종로곱창,서울특별시 동작구 동작대로29길 13 (사당동),서울특별시 동작구 사당동 131-11,60.6,한식,보건행정과,2024-08-19,37.4879139,126.9812225
892,일반음식점,2004-11-25,대박분식,서울특별시 동작구 만양로 89 (노량진동),서울특별시 동작구 노량진동 119-75,23.2,분식,보건행정과,2024-08-19,37.5113916,126.9442178
893,일반음식점,2004-11-29,비어킹이수역점,"서울특별시 동작구 동작대로27다길 2 (사당동, 2층)",서울특별시 동작구 사당동 139-19,80.5,호프/통닭,보건행정과,2024-08-19,37.4874182,126.9803777
894,일반음식점,2004-12-03,순 칼국수,서울특별시 동작구 등용로14길 66 (노량진동),서울특별시 동작구 노량진동 270,66.0,한식,보건행정과,2024-08-19,37.51229300000001,126.9351567
895,일반음식점,2004-12-03,낙지랑갈비랑,서울특별시 동작구 양녕로25길 2-4 (상도동),서울특별시 동작구 상도동 209-16,111.91,한식,보건행정과,2024-08-19,37.4987083,126.9433538
896,일반음식점,2004-12-07,영주네 매운갈비찜,서울특별시 동작구 동작대로29가길 30 (사당동),서울특별시 동작구 사당동 89-28,66.0,한식,보건행정과,2024-08-19,37.4893068,126.9817396
897,일반음식점,2004-12-07,예원,서울특별시 동작구 양녕로27길 8 (상도동),서울특별시 동작구 상도동 208-34,72.0,한식,보건행정과,2024-08-19,37.4988951,126.9433505
898,일반음식점,2004-12-10,학교종이땡땡땡,서울특별시 동작구 흑석로13마길 65-9 (흑석동),서울특별시 동작구 흑석동 190-21,29.9,한식,보건행정과,2024-08-19,37.5075995,126.959171
899,일반음식점,2004-12-13,황제소고기국밥,서울특별시 동작구 동작대로29길 11 (사당동),서울특별시 동작구 사당동 131-4,82.5,한식,보건행정과,2024-08-19,37.4879139,126.9813338
900,일반음식점,2004-12-15,고기싸롱 흑석동중앙대점,"서울특별시 동작구 흑석로 106-5 (흑석동,(2층))",서울특별시 동작구 흑석동 102-25,94.55,한식,보건행정과,2024-08-19,37.5078884,126.9614617
901,일반음식점,2004-12-16,레이니,"서울특별시 동작구 현충로 102, 지상3층 (흑석동)",서울특별시 동작구 흑석동 9-27,90.36,호프/통닭,보건행정과,2024-08-19,37.5075622,126.9648731
902,일반음식점,2004-12-20,소담,"서울특별시 동작구 흑석로 102 (흑석동,중앙대학교병원 지하1층 B105호)",서울특별시 동작구 흑석동 224-1 중앙대학교병원 지하,167.32,한식,보건행정과,2024-08-19,37.5070482,126.9608627
903,일반음식점,2004-12-22,이삭,서울특별시 동작구 동작대로25길 40 (사당동),서울특별시 동작구 사당동 708-459,21.56,분식,보건행정과,2024-08-19,37.4855228,126.9802018
904,일반음식점,2004-12-27,남성역 피자스쿨,서울특별시 동작구 사당로 226 (사당동),서울특별시 동작구 사당동 265-33,29.44,패스트푸드,보건행정과,2024-08-19,37.4835558,126.9727744
905,일반음식점,2004-10-27,맥주마트,"서울특별시 동작구 동작대로27가길 31 (사당동, 2층)",서울특별시 동작구 사당동 145-28,95.58,경양식,보건행정과,2024-08-19,37.4861562,126.9811929
906,일반음식점,2005-01-03,나라비우동,"서울특별시 동작구 흑석로 102, 지하109동 2호 (흑석동,중앙대학교병원)",서울특별시 동작구 흑석동 224-1 중앙대학교병원 지하,61.5,분식,보건행정과,2024-08-19,37.5070482,126.9608627
